Zip Code,Price,Status,Zestimate,Address,City,State,Bedrooms,Bathrooms,Size,Type,Year Built,Heating,Cooling,Parking,Lot Size,Price/sqft,URL
12308,"$284,900 ",For sale,View Zestimate,1039 Maryland Ave,Schenectady,NY,4 bd,3 ba,"2,700 sqft",Single Family,1918,Other,Central,No Data,"4,530 sqft",$106 ,https://www.zillow.com/homedetails/1039-Maryland-Ave-Schenectady-NY-12308/32463829_zpid/
12308,"$199,900 ",For sale, ,1248-1250 Glenwood Blvd,Schenectady,NY,7 bd,3 ba,"3,382 sqft",Multi Family,1900,Gas,Central,2 spaces,$59 ,,https://www.zillow.com/homedetails/1248-1250-Glenwood-Blvd-Schenectady-NY-12308/2079057050_zpid/
12308,"$179,000 ",For sale,"$177,660 ",1467 Dalton Dr,Schenectady,NY,3 bd,1 ba,"1,458 sqft",Single Family,1950,Forced air,Central,1 space,"8,712 sqft",$123 ,https://www.zillow.com/homedetails/1467-Dalton-Dr-Schenectady-NY-12308/32464779_zpid/
12308,"$14,900 ",Lot/land, ,LOT 1 Avenue B,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/LOT-1-Avenue-B-Schenectady-NY-12308/2079346674_zpid/
12308,"$154,200 ",For sale,"$162,657 ",Price cut: ,Schenectady,NY,3 bd,2 ba,"1,069 sqft",Single Family,1961,Other,Central,1 space,0.29 acres,$144 ,https://www.zillow.com/homedetails/1393-Kingston-Ave-Schenectady-NY-12308/32464519_zpid/
12309,"$492,900 ",New construction,"$479,475 ",9 Bergen Pl,Schenectady,NY,4 bd,3 ba,"2,842 sqft",Single Family,2020,Forced air,Central,2 spaces,0.58 acres,$173 ,https://www.zillow.com/homedetails/9-Bergen-Pl-Schenectady-NY-12309/2079621056_zpid/
12309,"$274,900 ",For sale,"$265,783 ",97 Killarney Dr,Niskayuna,NY,3 bd,3 ba,"1,607 sqft",Townhouse,1994,Forced air,Central,2 spaces,"6,534 sqft",,https://www.zillow.com/homedetails/97-Killarney-Dr-Niskayuna-NY-12309/32494521_zpid/
12309,"$179,900 ",For sale,"$175,467 ",1139 Keyes Ave,Schenectady,NY,3 bd,2 ba,"1,372 sqft",Single Family,1907,Other,None,2 spaces,"5,227 sqft",$131 ,https://www.zillow.com/homedetails/1139-Keyes-Ave-Schenectady-NY-12309/32474011_zpid/
12309,"$349,000 ",For sale,"$340,037 ",Price cut: ,Niskayuna,NY,4 bd,4 ba,"2,435 sqft",,,,,,,,https://www.zillow.com/homedetails/2355-Cayuga-Rd-Niskayuna-NY-12309/32493336_zpid/
12309,"$324,900 ",New construction, ,1A Park Ridge Dr,Niskayuna,NY,3 bd,3 ba,"1,628 sqft",Single Family,2016,Forced air,Central,Attached Garage,0.3 acres,$200 ,https://www.zillow.com/homedetails/1A-Park-Ridge-Dr-Niskayuna-NY-12309/2096905530_zpid/
12309,"$327,900 ",New construction, ,1C Park Ridge Dr,Niskayuna,NY,3 bd,3 ba,"1,680 sqft",Single Family,2016,Forced air,Central,Attached Garage,0.3 acres,$195 ,https://www.zillow.com/homedetails/1C-Park-Ridge-Dr-Niskayuna-NY-12309/2096890802_zpid/
12309,"$479,900 ",New construction,"$469,582 ",11 Bergen Pl,Schenectady,NY,3 bd,3 ba,"2,208 sqft",Single Family,2020,Forced air,Central,2 spaces,0.47 acres,$217 ,https://www.zillow.com/homedetails/11-Bergen-Pl-Schenectady-NY-12309/2079621057_zpid/
12309,"$492,900 ",New construction,"$480,601 ",Buildable plan: Preston I Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"2,842 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$173 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2079621055_zpid/
12309,"$448,900 ",New construction,"$439,332 ",19 Espen Pl,Schenectady,NY,4 bd,3 ba,"2,452 sqft",Single Family,2020,Forced air,Central,2 spaces,0.39 acres,$183 ,https://www.zillow.com/homedetails/19-Espen-Pl-Schenectady-NY-12309/2079621054_zpid/
12309,"$625,000 ",For sale,"$602,491 ",Price cut: ,Niskayuna,NY,6 bd,7 ba,"6,000 sqft",Single Family,1981,Forced air,Central,2 spaces,0.5 acres,$104 ,https://www.zillow.com/homedetails/34-Dublin-Dr-Niskayuna-NY-12309/32494445_zpid/
12309,"$399,900 ",For sale,"$385,685 ",Price cut: ,Niskayuna,NY,4 bd,4 ba,"3,072 sqft",,,,,,,,https://www.zillow.com/homedetails/1376-Ruffner-Ct-Niskayuna-NY-12309/32491043_zpid/
12309,"$189,900 ",For sale by owner,"$168,206 ",2444 Troy Schenectady Rd,Schenectady,NY,2 bd,1 ba,916 sqft,Single Family,1948,Baseboard,Wall,8 spaces,0.88 acres,$207 ,https://www.zillow.com/homedetails/2444-Troy-Schenectady-Rd-Schenectady-NY-12309/32494381_zpid/
12309,"$596,900 ",New construction,"$579,685 ",17 Bergen Pl,Schenectady,NY,4 bd,3 ba,"3,481 sqft",Single Family,2020,Gas,Central,3 spaces,"10,454 sqft",$171 ,https://www.zillow.com/homedetails/17-Bergen-Pl-Schenectady-NY-12309/2079551177_zpid/
12309,"$392,900 ",New construction,"$381,999 ",17 Espen Pl,Schenectady,NY,2 bd,2 ba,"1,514 sqft",Single Family,2019,Gas,Central,2 spaces,0.51 acres,$260 ,https://www.zillow.com/homedetails/17-Espen-Pl-Schenectady-NY-12309/2079544199_zpid/
12309,"$224,900 ",For sale,"$219,363 ",Price cut: ,Niskayuna,NY,3 bd,2 ba,"1,644 sqft",Single Family,1949,Forced air,None,1 space,"6,499 sqft",$137 ,https://www.zillow.com/homedetails/1460-Regent-St-Niskayuna-NY-12309/32490591_zpid/
12309,"$424,900 ",New construction,"$414,734 ",3 Bergen Pl,Schenectady,NY,4 bd,3 ba,"2,200 sqft",Single Family,2020,Gas,Central,2 spaces,No Data,$193 ,https://www.zillow.com/homedetails/3-Bergen-Pl-Schenectady-NY-12309/2079516907_zpid/
12309,"$119,000 ",For sale,"$117,751 ",Price cut: ,Schenectady,NY,2 bd,1 ba,"1,380 sqft",,,,,,,,https://www.zillow.com/homedetails/1219-Sumner-Ave-Schenectady-NY-12309/32465150_zpid/
12309,"$479,900 ",New construction,"$477,450 ",Buildable plan: Belle Grove II Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"2,819 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$170 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274373_zpid/
12309,"$169,900 ",For sale,"$169,900 ",Price cut: ,Schenectady,NY,2 bd,1 ba,"1,210 sqft",Single Family,1956,Forced air,No Data,No Data,"8,276 sqft",$140 ,https://www.zillow.com/homedetails/15-Riverview-Dr-Schenectady-NY-12309/29682014_zpid/
12309,"$199,900 ",For sale,"$195,080 ",Price cut: ,Schenectady,NY,3 bd,1 ba,"1,123 sqft",Single Family,1920,Other,No Data,1 space,"6,098 sqft",$178 ,https://www.zillow.com/homedetails/1198-S-Country-Club-Dr-Schenectady-NY-12309/32492168_zpid/
12309,"$299,900 ",For sale,"$295,470 ",Price cut: ,Niskayuna,NY,4 bd,3 ba,"2,054 sqft",Single Family,1984,Forced air,Central,2 spaces,0.37 acres,$146 ,https://www.zillow.com/homedetails/2217-Lynnwood-Dr-Niskayuna-NY-12309/32493202_zpid/
12309,"$499,900 ",For sale,For sale,2820 Balltown Rd,Niskayuna,NY,5 bd,3 ba,"4,469 sqft",Single Family,2004,Other,Central,2 spaces,3.1 acres,$112 ,https://www.zillow.com/homedetails/2820-Balltown-Rd-Niskayuna-NY-12309/32488803_zpid/
12309,"$64,900 ",Lot/land, ,2572 Aqueduct Rd,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/2572-Aqueduct-Rd-Schenectady-NY-12309/119166533_zpid/
12309,"$395,000 ",New construction,New construction,8 Victoria Dr,Glenville,NY,4 bd,3 ba,"1,800 sqft",Single Family,2019,Gas,Central,Attached Garage,0.75 acres,$219 ,https://www.zillow.com/homedetails/8-Victoria-Dr-Glenville-NY-12309/201939318_zpid/
12309,"$54,900 ",Lot/land, ,2568 Aqueduct Rd,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/2568-Aqueduct-Rd-Schenectady-NY-12309/119162799_zpid/
12309,"$469,000 ",New construction, ,81 Tamarack Ln,Niskayuna,NY,3 bd,2 ba,"2,010 sqft",Single Family,2020,Forced air,Central,2 spaces,0.44 acres,$233 ,https://www.zillow.com/homedetails/81-Tamarack-Ln-Niskayuna-NY-12309/145553339_zpid/
12309,"$449,900 ",New construction, ,7 Espen Pl,Niskayuna,NY,3 bd,2 ba,"2,036 sqft",Single Family,2020,Forced air,Central,2 spaces,0.39 acres,$221 ,https://www.zillow.com/homedetails/7-Espen-Pl-Niskayuna-NY-12309/2086212062_zpid/
12309,"$479,900 ",New construction, ,3 Espen Pl,Niskayuna,NY,4 bd,3 ba,"2,819 sqft",Single Family,2019,Forced air,Central,2 spaces,0.59 acres,$170 ,https://www.zillow.com/homedetails/3-Espen-Pl-Niskayuna-NY-12309/2086212061_zpid/
12309,"$459,900 ",New construction, ,21 Bergen Pl,Niskayuna,NY,4 bd,3 ba,"2,534 sqft",Single Family,No Data,Forced air,Central,2 spaces,"10,199 sqft",$181 ,https://www.zillow.com/homedetails/21-Bergen-Pl-Niskayuna-NY-12309/2086212066_zpid/
12309,"$439,400 ",New construction, ,16 Tamarack Ln,Schenectady,NY,3 bd,2 ba,"2,150 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553479_zpid/
12309,"$432,400 ",New construction, ,4 Branchwood Way,Schenectady,NY,4 bd,3 ba,"2,417 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/2088665871_zpid/
12309,"$429,000 ",New construction, ,3 Branchwood Way,Schenectady,NY,4 bd,3 ba,"2,390 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/2088665870_zpid/
12309,"$461,400 ",New construction, ,58 Tamarack Ln,Niskayuna,NY,4 bd,3 ba,"2,705 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553365_zpid/
12309,"$522,400 ",New construction, ,75 Tamarack Ln,Schenectady,NY,4 bd,3 ba,"3,400 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553336_zpid/
12309,"$447,400 ",New construction, ,48 Tamarack Ln,Schenectady,NY,3 bd,3 ba,"2,400 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553349_zpid/
12309,"$457,400 ",New construction, ,50 Tamarack Ln,Niskayuna,NY,4 bd,3 ba,"2,515 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553350_zpid/
12309,"$473,400 ",New construction, ,71 Tamarack Ln,Schenectady,NY,4 bd,3 ba,"3,041 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553334_zpid/
12309,"$457,400 ",New construction, ,65 Tamarack Ln,Schenectady,NY,3 bd,3 ba,"2,735 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553331_zpid/
12309,"$467,400 ",New construction, ,67 Tamarack Ln,Schenectady,NY,4 bd,3 ba,"2,866 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553332_zpid/
12309,"$462,400 ",New construction, ,63 Tamarack Ln,Schenectady,NY,3 bd,3 ba,"2,735 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553330_zpid/
12309,"$480,400 ",New construction, ,69 Tamarack Ln,Schenectady,NY,4 bd,3 ba,"3,041 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553333_zpid/
12309,"$453,400 ",New construction, ,59 Tamarack Ln,Niskayuna,NY,4 bd,3 ba,"2,705 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553328_zpid/
12309,"$423,400 ",New construction, ,51 Tamarack Ln,Niskayuna,NY,3 bd,2 ba,"1,906 sqft",,,,,,,,https://www.zillow.com/community/forest-hills/145553323_zpid/
12309,"$559,900 ",New construction, ,45 Bergen Pl,Niskayuna,NY,4 bd,3 ba,"3,237 sqft",Single Family,No Data,Forced air,Central,2 spaces,0.53 acres,$173 ,https://www.zillow.com/homedetails/45-Bergen-Pl-Niskayuna-NY-12309/2086212054_zpid/
12309,"$129,900 ",For sale,"$125,778 ",1200 Hillside Ave APT 607,Niskayuna,NY,2 bd,2 ba,"1,118 sqft",Condo,2001,Forced air,Central,1 space,$265/month,$116 ,https://www.zillow.com/homedetails/1200-Hillside-Ave-APT-607-Niskayuna-NY-12309/60624315_zpid/
12309,"$65,000 ",For sale,"$57,874 ",2060 Eastern Pkwy,Schenectady,NY,3 bd,2 ba,"1,285 sqft",Single Family,1953,Forced air,None,No Data,"4,791 sqft",$51 ,https://www.zillow.com/homedetails/2060-Eastern-Pkwy-Schenectady-NY-12309/32474634_zpid/
12309,"$299,000 ",For sale,"$290,687 ",Price cut: ,Niskayuna,NY,4 bd,3 ba,"2,142 sqft",Single Family,1939,Baseboard,Central,6 spaces,0.36 acres,$140 ,https://www.zillow.com/homedetails/967-Riverview-Rd-Niskayuna-NY-12309/32495417_zpid/
12309,"$479,900 ",New construction,"$466,288 ",9 Espen Pl,Niskayuna,NY,3 bd,3 ba,"2,208 sqft",Single Family,No Data,Forced air,Central,2 spaces,0.39 acres,$217 ,https://www.zillow.com/homedetails/9-Espen-Pl-Niskayuna-NY-12309/2081736708_zpid/
12309,"$189,189 ",Foreclosed,"$189,189 ",66 East St,Niskayuna,NY,3 bd,2 ba,"1,422 sqft",Single Family,1939,Forced air,None,7 spaces,0.31 acres,No Data,https://www.zillow.com/homedetails/66-East-St-Niskayuna-NY-12309/32488864_zpid/
12309,"$474,900 ",New construction, ,15 Espen Pl,Niskayuna,NY,4 bd,3 ba,"2,766 sqft",Single Family,2020,Forced air,Central,2 spaces,0.52 acres,$172 ,https://www.zillow.com/homedetails/15-Espen-Pl-Niskayuna-NY-12309/2086212065_zpid/
12309,"$459,000 ",New construction,"$442,470 ",2376 Rosendale Rd,Schenectady,NY,3 bd,3 ba,"1,792 sqft",Single Family,1950,Other,Central,2 spaces,0.83 acres,$256 ,https://www.zillow.com/homedetails/2376-Rosendale-Rd-Schenectady-NY-12309/32493329_zpid/
12309,"$679,000 ",For sale,"$646,710 ",1004 Catherine Woods,Niskayuna,NY,6 bd,5 ba,"4,286 sqft",Single Family,1995,Forced air,Central,4 spaces,1.84 acres,$158 ,https://www.zillow.com/homedetails/1004-Catherine-Woods-Niskayuna-NY-12309/32493169_zpid/
12309,"$599,900 ",New construction,"$579,588 ",13 Espen Pl,Niskayuna,NY,4 bd,3 ba,"3,481 sqft",Single Family,2019,Forced air,Central,2 spaces,0.43 acres,$172 ,https://www.zillow.com/homedetails/13-Espen-Pl-Niskayuna-NY-12309/2082299331_zpid/
12309,"$185,986 ",Pre-foreclosure,"$185,986 ",13 Winslow Dr,Schenectady,NY,3 bd,1 ba,"1,236 sqft",Single Family,1961,"Baseboard, Other",Wall,Off street,"10,018 sqft",,https://www.zillow.com/homedetails/13-Winslow-Dr-Schenectady-NY-12309/29682227_zpid/
12309,"$299,900 ",New construction,"$294,437 ",4 Napa Ct,Schenectady,NY,3 bd,2 ba,"1,500 sqft",Single Family,No Data,Gas,Central,2 spaces,"9,583 sqft",$200 ,https://www.zillow.com/homedetails/4-Napa-Ct-Schenectady-NY-12309/119167327_zpid/
12309,"$40,000 ",For sale, ,1726 Rugby Rd,Schenectady,NY,6 bd,#NAME?,"2,480 sqft",Multi Family,1910,Forced air,No Data,No Data,$16 ,,https://www.zillow.com/homedetails/1726-Rugby-Rd-Schenectady-NY-12309/201928468_zpid/
12309,"$338,000 ",For sale,"$332,183 ",2532 Troy Schenectady Rd,Niskayuna,NY,3 bd,2 ba,"2,147 sqft",Single Family,1948,Forced air,Central,2 spaces,2.05 acres,$157 ,https://www.zillow.com/homedetails/2532-Troy-Schenectady-Rd-Niskayuna-NY-12309/89492642_zpid/
12309,"$749,900 ",For sale,"$724,186 ",108 Deanna Ct,Niskayuna,NY,4 bd,4 ba,"3,828 sqft",Single Family,2001,Radiant,Central,2 spaces,1.35 acres,$196 ,https://www.zillow.com/homedetails/108-Deanna-Ct-Niskayuna-NY-12309/32493365_zpid/
12309,"$157,000 ",For sale,"$156,802 ",Price cut: ,Schenectady,NY,4 bd,2 ba,"2,024 sqft",Single Family,1890,Radiant,None,1 space,"10,001 sqft",$78 ,https://www.zillow.com/homedetails/1507-Union-St-Schenectady-NY-12309/32473850_zpid/
12309,"$579,900 ",New construction, ,43 Bergen Pl,Niskayuna,NY,4 bd,3 ba,"3,381 sqft",Single Family,No Data,Forced air,Central,2 spaces,0.26 acres,$172 ,https://www.zillow.com/homedetails/43-Bergen-Pl-Niskayuna-NY-12309/2086212068_zpid/
12309,"$519,900 ",New construction, ,1 Bergen Pl,Niskayuna,NY,3 bd,3 ba,"2,527 sqft",Single Family,2019,Forced air,Central,2 spaces,No Data,$206 ,https://www.zillow.com/homedetails/1-Bergen-Pl-Niskayuna-NY-12309/2086195745_zpid/
12309,"$415,900 ",New construction, ,5 Espen Pl,Niskayuna,NY,3 bd,2 ba,"1,657 sqft",Single Family,No Data,Forced air,Central,2 spaces,No Data,$251 ,https://www.zillow.com/homedetails/5-Espen-Pl-Niskayuna-NY-12309/2086195748_zpid/
12309,"$359,000 ",For sale by owner, ,Price cut: ,Niskayuna,NY,3 bd,2 ba,"1,530 sqft",Single Family,1925,"Other, Stove",Other,"Off street, On street, Detached Garage","10,550 sqft",$235 ,https://www.zillow.com/homedetails/34-Ray-St-Niskayuna-NY-12309/32492016_zpid/
12309,"$434,900 ",New construction, ,27 Bergen Pl,Niskayuna,NY,2 bd,2 ba,"1,790 sqft",Single Family,No Data,Forced air,Central,2 spaces,0.26 acres,$243 ,https://www.zillow.com/homedetails/27-Bergen-Pl-Niskayuna-NY-12309/2086195747_zpid/
12309,"$649,900 ",New construction, ,34 Bergen Pl,Niskayuna,NY,4 bd,4 ba,"3,452 sqft",Single Family,2019,Forced air,Central,3 spaces,0.6 acres,$188 ,https://www.zillow.com/homedetails/34-Bergen-Pl-Niskayuna-NY-12309/2085149401_zpid/
12309,"$559,900 ",New construction,"$543,396 ",49 Bergen Pl,Niskayuna,NY,4 bd,3 ba,"3,361 sqft",Single Family,No Data,Forced air,Central,2 spaces,0.58 acres,$167 ,https://www.zillow.com/homedetails/49-Bergen-Pl-Niskayuna-NY-12309/2083662141_zpid/
12309,"$594,800 ",New construction, ,28 Bergen Pl,Niskayuna,NY,4 bd,3 ba,"3,237 sqft",Single Family,2019,Forced air,Central,2 spaces,No Data,$184 ,https://www.zillow.com/homedetails/28-Bergen-Pl-Niskayuna-NY-12309/2085156677_zpid/
12309,"$388,500 ",New construction,"$380,882 ",Newport Dr,Niskayuna,NY,4 bd,3 ba,"2,548 sqft",Single Family,2019,Gas,Central,2 spaces,$10/month,0.25 acres,https://www.zillow.com/homedetails/Newport-Dr-Niskayuna-NY-12309/2083609156_zpid/
12309,"$619,900 ",New construction, ,30 Bergen Pl,Niskayuna,NY,4 bd,3 ba,"3,381 sqft",Single Family,2019,Forced air,Central,2 spaces,0.32 acres,$183 ,https://www.zillow.com/homedetails/30-Bergen-Pl-Niskayuna-NY-12309/2085149402_zpid/
12309,"$603,900 ",New construction, ,14 Espen Pl,Niskayuna,NY,4 bd,4 ba,"3,452 sqft",Single Family,2019,Forced air,Central,2 spaces,0.6 acres,$175 ,https://www.zillow.com/homedetails/14-Espen-Pl-Niskayuna-NY-12309/2086195749_zpid/
12309,"$402,800 ",New construction, ,Wexford Dr,Niskayuna,NY,3 bd,2 ba,"2,191 sqft",Single Family,2019,Gas,Central,2 spaces,$10/month,0.25 acres,https://www.zillow.com/homedetails/Wexford-Dr-Niskayuna-NY-12309/2093353204_zpid/
12309,"$346,500 ",New construction, ,0 Wexford Dr,Niskayuna,NY,2 bd,2 ba,"1,682 sqft",Single Family,2019,Gas,Central,2 spaces,$10/month,0.25 acres,https://www.zillow.com/homedetails/0-Wexford-Dr-Niskayuna-NY-12309/2093353255_zpid/
12309,"$850,000 ",New construction,"$826,712 ",953 Avon Crest Blvd,Niskayuna,NY,5 bd,4 ba,"3,640 sqft",Single Family,2019,Gas,Central,3 spaces,1.25 acres,$234 ,https://www.zillow.com/homedetails/953-Avon-Crest-Blvd-Niskayuna-NY-12309/2083580718_zpid/
12309,"$585,000 ",New construction, ,6 Espen Pl,Niskayuna,NY,5 bd,3 ba,"3,011 sqft",Single Family,2019,Forced air,Central,2 spaces,No Data,$194 ,https://www.zillow.com/homedetails/6-Espen-Pl-Niskayuna-NY-12309/2085149403_zpid/
12309,"$14,900 ",Lot/land, ,Price cut: ,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/0-Verona-Ave-Schenectady-NY-12309/2084370654_zpid/
12309,"$319,900 ",New construction, ,18 Napa Ct,Schenectady,NY,3 bd,3 ba,"1,808 sqft",Single Family,2019,Gas,Central,2 spaces,"10,454 sqft",$177 ,https://www.zillow.com/homedetails/18-Napa-Ct-Schenectady-NY-12309/119162244_zpid/
12309,"$209,900 ",For sale, ,961 Douglas Ct,Niskayuna,NY,4 bd,4 ba,"2,178 sqft",Single Family,1965,Forced air,Central,1 space,0.57 acres,$96 ,https://www.zillow.com/homedetails/961-Douglas-Ct-Niskayuna-NY-12309/32495009_zpid/
12309,,Pre-foreclosure, / auction,2348 Troy Schenectady Rd,Niskayuna,NY,4 bd,5 ba,"2,400 sqft",Single Family,1954,Forced air,Central,Attached Garage,0.43 acres,,https://www.zillow.com/homedetails/2348-Troy-Schenectady-Rd-Niskayuna-NY-12309/32493068_zpid/
12309,"$277,761 ",Pre-foreclosure,"$277,761 ",74 Birchwood Ln,Schenectady,NY,4 bd,3 ba,"1,408 sqft",Single Family,1974,Forced air,Central,Attached Garage,0.34 acres,,https://www.zillow.com/homedetails/74-Birchwood-Ln-Schenectady-NY-12309/29681857_zpid/
12309,"$280,118 ",Pre-foreclosure,"$280,118 ",874 Worcester Dr,Niskayuna,NY,6 bd,3 ba,"2,502 sqft",Single Family,1962,Other,No Data,2 spaces,0.38 acres,,https://www.zillow.com/homedetails/874-Worcester-Dr-Niskayuna-NY-12309/32494655_zpid/
12309,"$14,900 ",Lot/land, ,Price cut: ,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/00-Verona-Ave-Schenectady-NY-12309/2084370751_zpid/
12309,"$309,900 ",New construction,"$299,384 ",6 Napa Ct,Schenectady,NY,4 bd,3 ba,"1,806 sqft",Single Family,No Data,Gas,Central,2 spaces,0.27 acres,$172 ,https://www.zillow.com/homedetails/6-Napa-Ct-Schenectady-NY-12309/119163460_zpid/
12309,"$819,000 ",For sale,"$786,742 ",220 Brittany Pl,Niskayuna,NY,5 bd,5 ba,"4,648 sqft",Single Family,2011,Forced air,Central,8 spaces,0.54 acres,$176 ,https://www.zillow.com/homedetails/220-Brittany-Pl-Niskayuna-NY-12309/99344143_zpid/
12309,"$425,000 ",For sale, ,1004 Merlin Dr,Niskayuna,NY,4 bd,3 ba,"2,945 sqft",,,,,,,,https://www.zillow.com/homedetails/1004-Merlin-Dr-Niskayuna-NY-12309/32494941_zpid/
12309,"$277,000 ",For sale by owner,"$369,418 ",Price cut: ,Niskayuna,NY,4 bd,4 ba,"3,067 sqft",Single Family,1976,Other,Central,2 spaces,0.38 acres,$90 ,https://www.zillow.com/homedetails/1213-Viewmont-Dr-Niskayuna-NY-12309/32491800_zpid/
12309,"$369,900 ",New construction,"$359,755 ",1 E Park Ridge Dr,Niskayuna,NY,4 bd,3 ba,"2,327 sqft",Single Family,2019,Forced air,Central,Attached Garage,0.4 acres,$159 ,https://www.zillow.com/homedetails/1-E-Park-Ridge-Dr-Niskayuna-NY-12309/2096890801_zpid/
12309,"$434,900 ",For sale,"$428,438 ",Price cut: ,Schenectady,NY,4 bd,3 ba,"2,401 sqft",Single Family,2019,Gas,Central,2 spaces,1.18 acres,$181 ,https://www.zillow.com/homedetails/73-Mary-Hadge-Dr-Schenectady-NY-12309/246210845_zpid/
12309,"$179,000 ",For sale,"$171,888 ",916 Mcclellan St,Schenectady,NY,4 bd,4 ba,"1,937 sqft",Multi Family,1900,Gas,None,No Data,$92 ,,https://www.zillow.com/homedetails/916-Mcclellan-St-Schenectady-NY-12309/2082332901_zpid/
12309,"$474,900 ",For sale,"$459,772 ",5 Rembrandt Dr,Schenectady,NY,4 bd,5 ba,"3,048 sqft",Single Family,1990,Forced air,Central,3 spaces,0.42 acres,$156 ,https://www.zillow.com/homedetails/5-Rembrandt-Dr-Schenectady-NY-12309/32491173_zpid/
12309,"$349,900 ",New construction,"$340,627 ",1D Park Ridge Dr,Niskayuna,NY,3 bd,3 ba,"1,977 sqft",Single Family,2016,Forced air,Central,Attached Garage,0.3 acres,$177 ,https://www.zillow.com/homedetails/1D-Park-Ridge-Dr-Niskayuna-NY-12309/2096890797_zpid/
12309,"$750,000 ",New construction,"$731,178 ",53 Tamarack Ln,Niskayuna,NY,4 bd,3 ba,"3,370 sqft",,,,,,,,https://www.zillow.com/homedetails/53-Tamarack-Ln-Niskayuna-NY-12309/145553324_zpid/
12309,"$489,900 ",New construction,"$487,547 ",Buildable plan: Leighton Harmon Grove by Amedore Homes,Schenectady,NY,3 bd,3 ba,"2,140 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$229 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274370_zpid/
12309,"$825,000 ",For sale,"$795,310 ",25 Covington Ct,Niskayuna,NY,4 bd,6 ba,"5,405 sqft",Single Family,1992,Forced air,Central,3 spaces,1.85 acres,$153 ,https://www.zillow.com/homedetails/25-Covington-Ct-Niskayuna-NY-12309/32493309_zpid/
12309,"$400,000 ",For sale,"$386,484 ",137 Middle St,Niskayuna,NY,5 bd,4 ba,"3,400 sqft",Single Family,2007,Forced air,Central,2 spaces,"10,018 sqft",$118 ,https://www.zillow.com/homedetails/137-Middle-St-Niskayuna-NY-12309/32488844_zpid/
12309,"$489,900 ",For sale,"$472,266 ",1725 Van Antwerp Rd,Niskayuna,NY,4 bd,3 ba,"3,179 sqft",Single Family,1818,Radiant,None,3 spaces,1.4 acres,$154 ,https://www.zillow.com/homedetails/1725-Van-Antwerp-Rd-Niskayuna-NY-12309/32490298_zpid/
12309,"$449,900 ",New construction,"$448,398 ",Buildable plan: Danbury Harmon Grove by Amedore Homes,Schenectady,NY,3 bd,2 ba,"2,038 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$221 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274381_zpid/
12309,"$448,900 ",New construction,"$446,739 ",Buildable plan: Cypress I Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"2,452 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$183 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080562776_zpid/
12309,"$374,800 ",For sale,"$363,828 ",1258 Ruffner Rd,Niskayuna,NY,5 bd,3 ba,"2,808 sqft",Single Family,1954,Baseboard,No Data,2 spaces,0.41 acres,$133 ,https://www.zillow.com/homedetails/1258-Ruffner-Rd-Niskayuna-NY-12309/32491661_zpid/
12309,"$350,000 ",For sale,"$341,312 ",2176 River Rd,Niskayuna,NY,4 bd,3 ba,"2,189 sqft",Single Family,2003,Forced air,Central,2 spaces,0.53 acres,$160 ,https://www.zillow.com/homedetails/2176-River-Rd-Niskayuna-NY-12309/60624318_zpid/
12309,"$169,850 ",For sale,"$164,709 ",830-832 Hampton Ave,Schenectady,NY,6 bd,2 ba,"2,408 sqft",Multi Family,1910,Gas,No Data,2 spaces,$71 ,,https://www.zillow.com/homedetails/830-832-Hampton-Ave-Schenectady-NY-12309/2079182748_zpid/
