Zip Code,Price,Status,URL
12304,"$39,900",For sale,https://www.zillow.com/homedetails/87-Willow-Ave-Schenectady-NY-12304/32472631_zpid/
12307,"$135,000",For sale,https://www.zillow.com/homedetails/201-Victory-Ave-Schenectady-NY-12307/32467472_zpid/
12303,"$198,273",Pre-foreclosure,https://www.zillow.com/homedetails/159-Cordell-Rd-Schenectady-NY-12303/29683732_zpid/
12304,"$175,634",Auction,https://www.zillow.com/homedetails/3328-Mcdonald-Ave-Schenectady-NY-12304/32477239_zpid/
12306,"$89,000",Lot/land,https://www.zillow.com/homedetails/2800-W-Lydius-St-3555-E-Schenectady-NY-12306/2080560426_zpid/
12308,"$299,000",For sale,https://www.zillow.com/homedetails/1038-Brierwood-Blvd-Schenectady-NY-12308/32463820_zpid/
12309,"$284,900",For sale,https://www.zillow.com/homedetails/1539-Dean-St-Niskayuna-NY-12309/32490105_zpid/
12302,"$187,500",For sale,https://www.zillow.com/homedetails/5764-Amsterdam-Rd-Glenville-NY-12302/32482727_zpid/
12307,,Pre-foreclosure,https://www.zillow.com/homedetails/336-Hulett-St-Schenectady-NY-12307/63574569_zpid/
12304,"$129,000",For sale,https://www.zillow.com/homedetails/1884-Watt-St-Schenectady-NY-12304/32499613_zpid/
12309,"$492,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2079621055_zpid/
12309,"$195,000",For sale,https://www.zillow.com/homedetails/745-Central-Pkwy-Schenectady-NY-12309/32474450_zpid/
12304,"$143,000",For sale,https://www.zillow.com/homedetails/82-Snowden-Ave-Schenectady-NY-12304/32472558_zpid/
12302,"$235,000",For sale,https://www.zillow.com/homedetails/741-Sacandaga-Rd-Glenville-NY-12302/32483028_zpid/
12302,"$364,900",For sale,https://www.zillow.com/homedetails/877-Charlton-Rd-Scotia-NY-12302/32412401_zpid/
12309,"$393,999",For sale,https://www.zillow.com/homedetails/44-Dublin-Dr-Niskayuna-NY-12309/32494444_zpid/
12303,"$369,000",For sale,https://www.zillow.com/homedetails/2-Montery-Rd-Schenectady-NY-12303/54431756_zpid/
12306,"$369,900",For sale,https://www.zillow.com/homedetails/501-Tony-Dr-Schenectady-NY-12306/84117419_zpid/
12309,"$479,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274377_zpid/
12309,"$299,900",For sale,https://www.zillow.com/homedetails/2126-Mcclellan-St-Niskayuna-NY-12309/32489382_zpid/
12303,"$115,000",For sale,https://www.zillow.com/homedetails/1126-6th-Ave-Schenectady-NY-12303/32470693_zpid/
12303,"$199,900",For sale,https://www.zillow.com/homedetails/2024-Pyle-Rd-Schenectady-NY-12303/32503493_zpid/
12302,"$674,900",Pending,https://www.zillow.com/homedetails/1406-Cosgrove-Dr-Glenville-NY-12302/145680355_zpid/
12302,"$220,000",For sale,https://www.zillow.com/homedetails/11-Saint-Stephens-Ln-E-Glenville-NY-12302/32485458_zpid/
12304,"$97,500",For sale,https://www.zillow.com/homedetails/2032-State-St-Schenectady-NY-12304/32476635_zpid/
12308,"$172,900",For sale,https://www.zillow.com/homedetails/801-Plymouth-Ave-Schenectady-NY-12308/102036796_zpid/
12302,"$259,900",For sale,https://www.zillow.com/homedetails/777-Sacandaga-Rd-Glenville-NY-12302/32483002_zpid/
12309,"$217,900",For sale,https://www.zillow.com/homedetails/243-Lishakill-Rd-Schenectady-NY-12309/29682201_zpid/
12304,"$196,000",For sale,https://www.zillow.com/homedetails/437-Taurus-Rd-Schenectady-NY-12304/32493758_zpid/
12306,"$130,000",For sale,https://www.zillow.com/homedetails/558-Ontario-St-Schenectady-NY-12306/32466701_zpid/
12303,"$89,900",Foreclosure,https://www.zillow.com/homedetails/1601-Bernice-St-Schenectady-NY-12303/32502652_zpid/
12309,"$184,995",For sale,https://www.zillow.com/homedetails/2509-Banker-Ave-Niskayuna-NY-12309/32488926_zpid/
12309,"$169,900",For sale,https://www.zillow.com/homedetails/1056-Lexington-Ave-Schenectady-NY-12309/32473923_zpid/
12309,"$255,000",For sale,https://www.zillow.com/homedetails/4-Tokay-Ln-Schenectady-NY-12309/29681808_zpid/
12306,"$238,900",For sale by owner,https://www.zillow.com/homedetails/1243-Floral-Ave-Schenectady-NY-12306/32501139_zpid/
12306,"$579,000",For sale by owner,https://www.zillow.com/homedetails/27-Ronnie-Ct-Schenectady-NY-12306/32506389_zpid/
12309,"$479,900",For sale,https://www.zillow.com/homedetails/2169-Morrow-Ave-Niskayuna-NY-12309/32489788_zpid/
12308,"$21,000",Foreclosure,https://www.zillow.com/homedetails/452-Manhattan-St-Schenectady-NY-12308/32461723_zpid/
12304,"$99,000",For sale,https://www.zillow.com/homedetails/451-Manchester-Rd-Schenectady-NY-12304/32476868_zpid/
12309,"$299,900",For sale,https://www.zillow.com/homedetails/874-Northumberland-Dr-Niskayuna-NY-12309/32494688_zpid/
12309,"$284,000",For sale by owner,https://www.zillow.com/homedetails/1110-N-Country-Club-Dr-Schenectady-NY-12309/32492059_zpid/
12309,"$148,800",For sale,https://www.zillow.com/homedetails/1200-Hillside-Ave-APT-401-Niskayuna-NY-12309/32488958_zpid/
12304,"$24,900",Lot/land,https://www.zillow.com/homedetails/3327-Albany-St-Schenectady-NY-12304/102033235_zpid/
12309,"$179,900",For sale,https://www.zillow.com/homedetails/2106-Nott-St-Niskayuna-NY-12309/201948475_zpid/
12307,"$99,000",For sale,https://www.zillow.com/homedetails/907-Delamont-Ave-Schenectady-NY-12307/32468171_zpid/
12302,"$249,900",New construction,https://www.zillow.com/community/yates-farms-condominiums/2091756066_zpid/
12309,"$285,000",For sale,https://www.zillow.com/homedetails/23-Cheshire-Pl-Niskayuna-NY-12309/32493669_zpid/
12304,"$155,000",For sale,https://www.zillow.com/homedetails/159-Clayton-Rd-Schenectady-NY-12304/32476511_zpid/
12305,"$179,900",For sale,https://www.zillow.com/homedetails/135-1-2-S-Ferry-St-Schenectady-NY-12305/2105702549_zpid/
12302,"$232,000",For sale,https://www.zillow.com/homedetails/513-Riverside-Ave-Glenville-NY-12302/32488423_zpid/
12308,"$284,900",For sale,https://www.zillow.com/homedetails/1039-Maryland-Ave-Schenectady-NY-12308/32463829_zpid/
12303,"$219,900",For sale,https://www.zillow.com/homedetails/3017-Spawn-Rd-Schenectady-NY-12303/29705189_zpid/
12309,"$170,000",For sale,https://www.zillow.com/homedetails/1266-Garner-Ave-Schenectady-NY-12309/32465588_zpid/
12302,"$239,900",New construction,https://www.zillow.com/community/yates-farms-condominiums/2089021084_zpid/
12303,"$179,900",For sale,https://www.zillow.com/homedetails/1202-5th-Ave-Schenectady-NY-12303/2079065963_zpid/
12309,"$349,900",For sale,https://www.zillow.com/homedetails/25-Brendan-Ln-Niskayuna-NY-12309/32493710_zpid/
12309,"$687,700",For sale,https://www.zillow.com/homedetails/73-Dublin-Dr-Niskayuna-NY-12309/32494482_zpid/
12306,"$269,500",For sale,https://www.zillow.com/homedetails/196-Old-Crawford-Rd-Schenectady-NY-12306/32496798_zpid/
12309,"$415,000",For sale,https://www.zillow.com/homedetails/2459-Hilltop-Rd-Schenectady-NY-12309/246212628_zpid/
12306,"$244,000",For sale,https://www.zillow.com/homedetails/123-Paddock-Cir-Schenectady-NY-12306/124243066_zpid/
12308,"$239,900",For sale by owner,https://www.zillow.com/homedetails/1048-Parkwood-Blvd-Schenectady-NY-12308/32464013_zpid/
12309,"$749,900",For sale by owner,https://www.zillow.com/homedetails/248-Menlo-Park-Rd-Niskayuna-NY-12309/84113977_zpid/
12306,"$219,900",For sale,https://www.zillow.com/homedetails/170-Dahlia-St-Schenectady-NY-12306/32501526_zpid/
12302,"$249,900",For sale,https://www.zillow.com/homedetails/54-Cedar-Ln-Glenville-NY-12302/32484868_zpid/
12306,"$144,900",For sale,https://www.zillow.com/homedetails/917-Harrison-Ave-Schenectady-NY-12306/32467055_zpid/
12306,"$1,600,000",For sale,https://www.zillow.com/homedetails/631-Quackenbush-Rd-Schenectady-NY-12306/32496247_zpid/
12306,"$184,900",For sale,https://www.zillow.com/homedetails/28-Puritan-Dr-Schenectady-NY-12306/201961324_zpid/
12302,"$524,900",For sale,https://www.zillow.com/homedetails/233-Maura-Ln-Schenectady-NY-12302/201941365_zpid/
12309,"$448,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080562776_zpid/
12304,"$150,000",For sale by owner,https://www.zillow.com/homedetails/46-Gebhardt-St-Schenectady-NY-12304/32476122_zpid/
12309,"$434,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2079143209_zpid/
12309,"$162,900",For sale,https://www.zillow.com/homedetails/1015-Mcclellan-St-Schenectady-NY-12309/32473767_zpid/
12309,"$199,900",For sale,https://www.zillow.com/homedetails/2305-Central-Pkwy-Schenectady-NY-12309/32474733_zpid/
12309,"$385,000",For sale,https://www.zillow.com/homedetails/1311-Ruffner-Rd-Niskayuna-NY-12309/32491732_zpid/
12302,"$425,000",For sale,https://www.zillow.com/homedetails/955-Charlton-Rd-B-Glenville-NY-12302/246654598_zpid/
12303,"$250,000",For sale,https://www.zillow.com/homedetails/10-Brookview-Dr-Schenectady-NY-12303/29705867_zpid/
12306,"$415,000",For sale by owner,https://www.zillow.com/homedetails/83-Cindy-Crest-Dr-Schenectady-NY-12306/70913031_zpid/
12309,"$164,900",For sale,https://www.zillow.com/homedetails/1198-Palmer-Ave-Niskayuna-NY-12309/32491349_zpid/
12309,"$434,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274384_zpid/
12309,"$319,000",For sale,https://www.zillow.com/homedetails/2095-Lynnwood-Dr-Niskayuna-NY-12309/32491853_zpid/
12309,"$309,900",For sale by owner,https://www.zillow.com/homedetails/71-Oakmont-St-Niskayuna-NY-12309/60624347_zpid/
12304,"$165,900",For sale by owner,https://www.zillow.com/homedetails/302-Elder-St-Schenectady-NY-12304/32470416_zpid/
12302,"$149,900",For sale,https://www.zillow.com/homedetails/58-Swaggertown-Rd-Glenville-NY-12302/32487863_zpid/
NY,"$439,900",For sale,https://www.zillow.com/homedetails/12-Wyndham-Way-Ballston-Spa-NY-12020/83947588_zpid/
12302,"$329,900",For sale,https://www.zillow.com/homedetails/121-Acorn-Dr-Glenville-NY-12302/32486791_zpid/
12309,"$459,900",For sale,https://www.zillow.com/homedetails/54-Oaktree-Ln-Schenectady-NY-12309/29682090_zpid/
12303,"$10,000",For sale by owner,https://www.zillow.com/homedetails/2731-2nd-Ave-Schenectady-NY-12303/2080216847_zpid/
12302,"$439,000",For sale,https://www.zillow.com/homedetails/201-Maple-Avenue-Ext-Schenectady-NY-12302/2092831510_zpid/
12303,"$265,000",For sale,https://www.zillow.com/homedetails/140-Mohawk-Dr-Schenectady-NY-12303/29706851_zpid/
12303,"$10,000",For sale by owner,https://www.zillow.com/homedetails/2731-2nd-Ave-A-Schenectady-NY-12303/2080203148_zpid/
12304,"$329,900",For sale,https://www.zillow.com/homedetails/4305-Consaul-Rd-Schenectady-NY-12304/32494212_zpid/
12303,"$150,000",Foreclosure,https://www.zillow.com/homedetails/1018-2nd-Ave-Schenectady-NY-12303/299122627_zpid/
12303,"$58,110",Auction,https://www.zillow.com/homedetails/1029-Glendale-Pl-Schenectady-NY-12303/32471417_zpid/
12309,"$474,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274380_zpid/
12306,"$232,000",For sale,https://www.zillow.com/homedetails/983-Burdeck-St-Schenectady-NY-12306/32497488_zpid/
12309,"$524,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274378_zpid/
12309,"$164,900",For sale,https://www.zillow.com/homedetails/1057-Palmer-Ave-Niskayuna-NY-12309/32491537_zpid/
12304,"$20,000",For sale by owner,https://www.zillow.com/homedetails/121-Cordell-Rd-A-Schenectady-NY-12304/2080062272_zpid/
12306,"$269,900",For sale,https://www.zillow.com/homedetails/2140-Helderberg-Ave-Schenectady-NY-12306/55468504_zpid/
12303,"$10,000",For sale,https://www.zillow.com/homedetails/801-Davis-Ter-Schenectady-NY-12303/32470472_zpid/
12303,"$232,000",For sale,https://www.zillow.com/homedetails/201-Gina-Marie-Ct-Schenectady-NY-12303/32504165_zpid/
12306,"$144,900",For sale,https://www.zillow.com/homedetails/1245-N-Westcott-Rd-Schenectady-NY-12306/32500281_zpid/
12309,"$845,000",For sale,https://www.zillow.com/homedetails/2733-Rosendale-Rd-Schenectady-NY-12309/32493157_zpid/
12309,"$559,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274365_zpid/
12308,"$98,900",For sale,https://www.zillow.com/homedetails/3-Landon-Ter-Schenectady-NY-12308/32463299_zpid/
12309,"$581,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274367_zpid/
12303,"$165,000",For sale,https://www.zillow.com/homedetails/3100-Carman-Rd-Schenectady-NY-12303/32506579_zpid/
12309,"$689,900",For sale,https://www.zillow.com/homedetails/38-Alva-Rd-Niskayuna-NY-12309/60624323_zpid/
12304,"$179,500",For sale,https://www.zillow.com/homedetails/3632-Becker-St-Schenectady-NY-12304/32494013_zpid/
12304,"$279,900",For sale,https://www.zillow.com/homedetails/9-Fairway-Ln-Schenectady-NY-12304/29684694_zpid/
12309,"$159,900",For sale,https://www.zillow.com/homedetails/1160-Mcclellan-St-Schenectady-NY-12309/32465463_zpid/
12302,"$461,900",New construction,https://www.zillow.com/homedetails/0-Pine-Hollow-Dr-Schenectady-NY-12302/2079943952_zpid/
12302,"$552,900",New construction,https://www.zillow.com/homedetails/2-Pine-Hollow-Dr-Schenectady-NY-12302/145680354_zpid/
12302,"$269,000",For sale,https://www.zillow.com/homedetails/9-Socha-Ln-Glenville-NY-12302/32486138_zpid/
12309,"$374,800",For sale,https://www.zillow.com/homedetails/1258-Ruffner-Rd-Niskayuna-NY-12309/32491661_zpid/
12302,"$478,900",New construction,https://www.zillow.com/homedetails/1-Pine-Hollow-Dr-Schenectady-NY-12302/2079943951_zpid/
12302,"$314,900",For sale,https://www.zillow.com/homedetails/218-Spring-Rd-Glenville-NY-12302/32483173_zpid/
12309,"$399,000",For sale,https://www.zillow.com/homedetails/1002-Shannon-Blvd-Niskayuna-NY-12309/32494470_zpid/
12309,"$229,000",For sale by owner,https://www.zillow.com/homedetails/2309-Barcelona-Rd-Niskayuna-NY-12309/32490788_zpid/
12302,"$461,900",New construction,https://www.zillow.com/homedetails/3-Pine-Hollow-Dr-Schenectady-NY-12302/145680353_zpid/
12302,"$463,900",New construction,https://www.zillow.com/homedetails/4-Pine-Hollow-Dr-Schenectady-NY-12302/2079943868_zpid/
12306,"$169,900",For sale,https://www.zillow.com/homedetails/48-Morning-Glory-Way-Schenectady-NY-12306/62040382_zpid/
12302,"$224,900",For sale,https://www.zillow.com/homedetails/231-Hetcheltown-Rd-Glenville-NY-12302/32484475_zpid/
12304,"$165,000",For sale,https://www.zillow.com/homedetails/2552-Consaul-Rd-Schenectady-NY-12304/32475494_zpid/
